default,loan_amnt,int_rate,grade,purpose,loan_percent_income,person_age,annual_inc,home_ownership,emp_length,prior_default,credit_history
0,5000,10.99,B,VENTURE,0.17,27,30000,OWN,4.0,0,5
0,5000,7.43,A,EDUCATION,0.07,28,70000,MORTGAGE,0.0,0,5
1,4200,15.21,D,PERSONAL,0.2,28,21000,RENT,0.0,1,10
0,18000,12.42,B,EDUCATION,0.2,31,90000,RENT,12.0,0,8
0,15850,11.14,B,VENTURE,0.2,30,78411,OTHER,15.0,0,5
1,11000,11.97,C,MEDICAL,0.31,42,36000,RENT,0.0,1,16
1,13000,11.71,B,EDUCATION,0.34,23,38400,RENT,5.0,0,3
1,14000,6.92,A,PERSONAL,0.38,22,37000,RENT,6.0,0,2
0,7000,8.49,A,VENTURE,0.06,29,120000,OWN,4.0,0,7
0,9000,11.99,B,EDUCATION,0.27,22,33000,RENT,6.0,0,4
0,4950,10.99,B,PERSONAL,0.07,23,75000,MORTGAGE,7.0,0,3
1,8000,12.87,C,VENTURE,0.1,23,78000,MORTGAGE,1.0,0,2
0,10000,7.88,A,MEDICAL,0.17,29,60000,RENT,5.0,0,8
0,18000,7.88,A,DEBTCONSOLIDATION,0.19,28,95000,MORTGAGE,0.0,0,10
0,1000,10.62,B,VENTURE,0.07,30,14400,OWN,2.0,0,10
0,6000,10.99,B,VENTURE,0.05,35,110000,MORTGAGE,7.0,0,6
1,5975,14.46,D,EDUCATION,0.13,24,46000,RENT,0.0,1,2
0,9500,8.9,A,MEDICAL,0.19,27,50000,MORTGAGE,7.0,0,8
0,10000,5.99,A,EDUCATION,0.28,24,36000,RENT,3.0,0,3
0,9000,10.99,B,EDUCATION,0.16,25,55000,RENT,9.0,0,4
0,12000,13.99,C,PERSONAL,0.2,22,60000,MORTGAGE,6.0,1,3
0,12500,5.99,A,HOMEIMPROVEMENT,0.17,26,75000,MORTGAGE,5.0,0,2
0,7500,10.99,B,HOMEIMPROVEMENT,0.27,32,28000,MORTGAGE,5.0,0,6
0,14000,14.27,C,PERSONAL,0.39,29,36100,MORTGAGE,2.0,0,10
1,5000,15.31,D,PERSONAL,0.1,30,49000,RENT,2.0,0,7
0,13500,7.66,A,EDUCATION,0.4,31,34000,MORTGAGE,3.0,0,10
1,9000,14.09,D,EDUCATION,0.13,23,69000,RENT,1.0,1,3
0,6000,14.96,D,MEDICAL,0.17,24,36000,RENT,5.0,0,2
0,8000,10.74,B,EDUCATION,0.18,37,45000,RENT,1.0,0,17
0,12000,6.03,A,VENTURE,0.27,34,45000,RENT,17.0,0,9
0,3900,10.99,B,EDUCATION,0.1,31,37584,RENT,0.0,0,8
0,10000,10.99,A,EDUCATION,0.13,22,75600,MORTGAGE,3.0,0,4
0,5000,7.88,A,MEDICAL,0.1,22,48000,MORTGAGE,6.0,0,2
0,6500,10.99,A,EDUCATION,0.1,26,68000,MORTGAGE,10.0,0,2
0,14000,11.89,B,HOMEIMPROVEMENT,0.44,27,32000,MORTGAGE,2.0,0,7
0,4000,10.39,B,DEBTCONSOLIDATION,0.08,22,53000,MORTGAGE,0.0,0,2
0,6625,7.66,A,VENTURE,0.09,57,77385,RENT,4.0,0,29
0,8800,14.27,C,DEBTCONSOLIDATION,0.05,25,174000,MORTGAGE,2.0,0,3
1,20000,16.35,E,DEBTCONSOLIDATION,0.26,37,78000,MORTGAGE,9.0,0,14
0,21000,7.9,A,HOMEIMPROVEMENT,0.27,24,79000,RENT,8.0,0,2
1,2700,12.69,B,EDUCATION,0.18,30,15000,RENT,6.0,0,5
0,21600,13.11,C,DEBTCONSOLIDATION,0.11,30,200000,MORTGAGE,14.0,0,8
0,21000,11.71,B,EDUCATION,0.07,34,285000,RENT,5.0,0,10
0,15000,8.94,A,EDUCATION,0.1,34,147000,RENT,1.0,0,5
1,32500,9.99,B,HOMEIMPROVEMENT,0.5,24,65000,RENT,6.0,0,3
0,16500,8.9,A,EDUCATION,0.5,22,32968,OWN,6.0,0,4
0,2400,7.66,A,MEDICAL,0.05,23,49000,MORTGAGE,7.0,0,3
0,6000,13.57,C,HOMEIMPROVEMENT,0.1,38,60000,RENT,0.0,1,15
0,6000,7.51,A,EDUCATION,0.05,23,130992,MORTGAGE,6.0,0,3
1,25000,15.57,D,DEBTCONSOLIDATION,0.46,37,54000,MORTGAGE,21.0,1,16
0,6000,11.49,B,EDUCATION,0.26,23,22884,RENT,8.0,0,3
1,5250,7.66,A,EDUCATION,0.22,23,24000,RENT,3.0,0,3
0,20000,10.99,B,VENTURE,0.18,23,110000,RENT,2.0,0,2
0,14000,10.65,B,PERSONAL,0.22,23,65000,RENT,3.0,0,4
1,10000,15.33,D,DEBTCONSOLIDATION,0.16,35,62000,MORTGAGE,15.0,0,10
1,18250,17.04,E,VENTURE,0.53,25,34500,RENT,1.0,0,3
0,7300,8.49,A,EDUCATION,0.08,23,96000,RENT,7.0,0,4
0,3250,6.99,A,HOMEIMPROVEMENT,0.1,26,32450,MORTGAGE,5.0,0,2
0,6000,13.49,C,PERSONAL,0.04,23,140000,MORTGAGE,7.0,1,3
0,6250,5.79,A,DEBTCONSOLIDATION,0.13,31,46500,MORTGAGE,2.0,0,10
0,1200,15.23,C,MEDICAL,0.15,21,8088,RENT,4.0,1,2
1,14000,19.82,G,MEDICAL,0.41,27,34000,RENT,4.0,0,10
1,10800,11.12,B,MEDICAL,0.32,26,33996,RENT,2.0,0,3
0,4800,11.99,B,VENTURE,0.15,23,32640,RENT,5.0,0,2
1,2000,11.71,B,DEBTCONSOLIDATION,0.09,21,21600,RENT,0.0,0,2
0,19450,9.91,B,VENTURE,0.24,29,82600,MORTGAGE,6.0,0,10
0,4800,5.42,A,EDUCATION,0.12,22,40000,MORTGAGE,1.0,0,2
1,10000,10.99,D,DEBTCONSOLIDATION,0.34,38,29000,RENT,2.0,0,16
0,4000,7.68,A,HOMEIMPROVEMENT,0.11,27,38000,OWN,11.0,0,9
0,3600,14.79,C,EDUCATION,0.08,25,43200,MORTGAGE,6.0,1,2
0,15000,11.36,B,VENTURE,0.15,27,98000,MORTGAGE,5.0,0,7
0,10000,8.94,A,MEDICAL,0.13,26,78513,RENT,1.0,0,4
0,6250,13.85,C,EDUCATION,0.3,21,21000,RENT,2.0,0,3
1,5550,14.11,D,MEDICAL,0.13,25,44000,MORTGAGE,4.0,1,4
0,6625,12.92,D,EDUCATION,0.24,26,28000,RENT,8.0,0,2
1,5000,9.91,B,HOMEIMPROVEMENT,0.2,30,25000,RENT,2.0,0,7
1,20000,11.54,C,DEBTCONSOLIDATION,0.24,35,84000,MORTGAGE,0.0,1,6
0,5500,15.23,C,DEBTCONSOLIDATION,0.05,28,105000,RENT,5.0,0,7
0,4200,12.42,B,VENTURE,0.06,23,72000,MORTGAGE,7.0,0,3
0,6000,6.03,A,MEDICAL,0.09,22,70000,MORTGAGE,6.0,0,2
0,3000,10.99,B,PERSONAL,0.06,22,50000,RENT,6.0,0,3
0,3500,9.99,B,VENTURE,0.14,22,24240,RENT,3.0,0,3
0,12000,13.49,C,MEDICAL,0.19,27,64000,RENT,0.0,1,5
0,6000,6.62,A,VENTURE,0.28,24,21640,RENT,4.0,0,4
1,15000,13.57,C,PERSONAL,0.2,23,75000,RENT,0.0,1,3
0,23000,11.49,B,VENTURE,0.19,29,120000,MORTGAGE,1.0,0,5
1,11500,14.46,D,PERSONAL,0.46,28,25200,RENT,5.0,1,6
0,3000,10.99,A,MEDICAL,0.06,22,54000,RENT,2.0,0,4
0,10000,9.62,B,EDUCATION,0.4,43,25000,MORTGAGE,10.0,0,17
0,6400,7.49,A,PERSONAL,0.06,30,103000,MORTGAGE,14.0,0,9
1,12000,16.29,D,DEBTCONSOLIDATION,0.26,23,47000,RENT,7.0,1,3
0,5000,11.89,B,VENTURE,0.1,37,50000,RENT,0.0,0,12
1,6400,10.37,B,VENTURE,0.36,29,18000,RENT,4.0,0,5
0,18000,9.99,B,EDUCATION,0.13,48,140000,MORTGAGE,4.0,0,11
0,3000,10.74,B,PERSONAL,0.07,24,40000,RENT,1.0,0,3
0,10000,10.99,B,HOMEIMPROVEMENT,0.26,24,38400,MORTGAGE,8.0,0,2
0,1500,12.84,C,DEBTCONSOLIDATION,0.02,23,90000,MORTGAGE,1.0,0,2
0,9000,15.31,D,PERSONAL,0.2,24,44000,OWN,8.0,1,2
0,15000,11.58,B,VENTURE,0.22,23,69000,MORTGAGE,7.0,0,3
1,6025,11.71,B,VENTURE,0.31,56,19200,RENT,0.0,0,19
0,4800,10.38,B,DEBTCONSOLIDATION,0.21,28,22884,RENT,4.0,0,7
0,18000,9.33,B,MEDICAL,0.18,29,102000,OWN,10.0,0,7
1,20000,11.99,B,HOMEIMPROVEMENT,0.31,30,65000,RENT,5.0,0,8
1,13250,11.71,B,PERSONAL,0.33,26,40000,RENT,3.0,0,2
1,10400,10.71,B,MEDICAL,0.33,29,31400,RENT,3.0,0,7
0,2200,7.51,A,DEBTCONSOLIDATION,0.02,34,120000,RENT,0.0,0,5
0,12000,7.51,A,EDUCATION,0.14,23,88500,MORTGAGE,3.0,0,4
1,12000,10.75,B,PERSONAL,0.31,28,38500,RENT,2.0,0,5
0,3300,10.99,A,MEDICAL,0.08,39,40000,RENT,1.0,0,13
0,2500,8.0,A,EDUCATION,0.06,29,42108,OWN,0.0,0,5
0,10000,10.36,B,PERSONAL,0.12,32,82000,MORTGAGE,13.0,0,6
0,6000,8.9,A,MEDICAL,0.26,27,23000,RENT,4.0,0,6
1,25000,9.64,B,EDUCATION,0.52,26,48000,RENT,2.0,0,4
0,5400,7.88,A,EDUCATION,0.1,25,54000,RENT,9.0,0,3
0,1350,9.99,B,VENTURE,0.06,21,23004,RENT,5.0,0,2
0,1500,12.42,B,HOMEIMPROVEMENT,0.03,24,60000,MORTGAGE,9.0,0,2
1,4900,14.12,D,MEDICAL,0.15,28,32400,RENT,3.0,0,7
1,9000,15.99,D,HOMEIMPROVEMENT,0.25,23,35500,RENT,2.0,1,2
0,20000,10.99,B,MEDICAL,0.33,28,60000,OWN,5.0,0,5
0,7000,12.68,C,VENTURE,0.17,32,40000,OWN,2.0,0,5
0,8000,12.84,C,DEBTCONSOLIDATION,0.29,24,28000,RENT,9.0,0,4
0,9200,10.99,B,VENTURE,0.3,26,30200,OWN,3.0,0,2
0,6000,10.99,A,DEBTCONSOLIDATION,0.09,23,68686,MORTGAGE,7.0,0,2
0,10000,7.29,A,VENTURE,0.15,26,65000,MORTGAGE,3.0,0,3
0,20000,7.49,A,PERSONAL,0.13,22,160000,RENT,6.0,0,4
0,4000,7.14,A,EDUCATION,0.13,26,30000,MORTGAGE,0.0,0,3
0,1750,7.49,A,DEBTCONSOLIDATION,0.02,22,87000,MORTGAGE,7.0,0,4
0,5000,10.99,A,MEDICAL,0.14,29,35000,RENT,1.0,0,9
1,24000,16.45,E,PERSONAL,0.39,22,62250,RENT,3.0,1,4
0,12000,10.99,B,EDUCATION,0.2,22,60000,RENT,2.0,0,2
0,6000,8.0,A,VENTURE,0.22,27,27000,OWN,1.0,0,6
0,9800,6.62,A,HOMEIMPROVEMENT,0.14,31,72000,MORTGAGE,6.0,0,8
0,12000,9.91,B,VENTURE,0.12,25,100000,MORTGAGE,6.0,0,4
1,16000,17.88,E,VENTURE,0.18,26,88000,RENT,0.0,1,4
1,8875,14.84,D,DEBTCONSOLIDATION,0.08,32,118000,MORTGAGE,3.0,0,5
0,3500,10.99,B,EDUCATION,0.1,23,35500,RENT,5.0,0,3
1,7100,9.99,B,MEDICAL,0.47,26,15000,RENT,2.0,0,4
1,20000,13.43,C,HOMEIMPROVEMENT,0.23,27,86000,MORTGAGE,4.0,0,5
0,16000,13.06,C,MEDICAL,0.25,30,65000,RENT,0.0,0,8
0,8525,6.54,A,PERSONAL,0.17,62,51600,RENT,2.0,0,24
1,20000,11.83,B,EDUCATION,0.24,23,83000,MORTGAGE,5.0,0,4
0,6500,7.29,A,PERSONAL,0.07,30,97192,MORTGAGE,3.0,0,10
0,7375,9.32,A,EDUCATION,0.16,22,45000,MORTGAGE,1.0,0,4
0,5000,7.51,A,MEDICAL,0.05,33,110000,MORTGAGE,2.0,0,7
0,24000,8.49,A,HOMEIMPROVEMENT,0.3,38,81000,RENT,0.0,0,13
0,10000,6.99,A,PERSONAL,0.16,23,61000,MORTGAGE,4.0,0,2
1,5000,17.51,E,VENTURE,0.18,22,27996,RENT,1.0,0,4
0,9750,13.06,C,EDUCATION,0.19,22,52000,MORTGAGE,6.0,0,3
0,3000,10.95,B,MEDICAL,0.12,24,25000,RENT,3.0,0,2
0,4000,7.88,A,EDUCATION,0.04,31,102000,MORTGAGE,5.0,0,10
0,20000,12.73,C,DEBTCONSOLIDATION,0.15,23,130208,MORTGAGE,7.0,1,4
1,12800,10.0,B,EDUCATION,0.37,27,35000,RENT,4.0,0,7
0,13650,10.25,B,MEDICAL,0.3,40,45760,RENT,8.0,0,13
0,3000,11.26,B,MEDICAL,0.05,24,65200,MORTGAGE,5.0,0,3
0,6000,7.88,A,VENTURE,0.07,22,85000,MORTGAGE,2.0,0,2
0,6000,9.76,B,DEBTCONSOLIDATION,0.24,25,25200,RENT,0.0,0,3
0,6600,13.79,C,MEDICAL,0.17,31,39000,RENT,5.0,1,9
0,5000,11.14,B,EDUCATION,0.1,28,51200,RENT,0.0,0,10
1,4800,16.45,E,DEBTCONSOLIDATION,0.09,28,56000,RENT,5.0,0,7
1,30000,16.29,D,VENTURE,0.23,31,128000,RENT,2.0,0,10
1,2700,10.99,A,DEBTCONSOLIDATION,0.23,26,12000,OWN,0.0,0,4
0,10000,12.87,C,DEBTCONSOLIDATION,0.12,22,82000,MORTGAGE,6.0,1,2
0,20000,11.71,B,DEBTCONSOLIDATION,0.31,31,65000,MORTGAGE,4.0,0,9
0,15000,11.28,C,MEDICAL,0.15,25,100000,OWN,4.0,0,4
0,12000,10.99,B,MEDICAL,0.15,25,78500,RENT,2.0,0,2
0,15000,10.99,B,PERSONAL,0.18,23,85000,RENT,7.0,0,3
1,13000,14.11,D,DEBTCONSOLIDATION,0.22,36,60000,MORTGAGE,3.0,1,14
0,4000,10.99,B,EDUCATION,0.16,22,25200,RENT,1.0,0,3
0,15000,10.99,C,PERSONAL,0.22,28,68000,MORTGAGE,12.0,0,8
0,4750,10.25,B,VENTURE,0.06,22,79200,MORTGAGE,6.0,0,3
0,15000,13.22,C,DEBTCONSOLIDATION,0.3,37,50000,RENT,1.0,1,15
0,5000,13.35,C,HOMEIMPROVEMENT,0.14,34,35000,MORTGAGE,12.0,0,9
0,8000,13.22,C,MEDICAL,0.23,39,35000,RENT,8.0,0,16
0,7500,10.99,A,HOMEIMPROVEMENT,0.21,36,35000,MORTGAGE,2.0,0,13
0,4000,12.69,B,EDUCATION,0.09,28,43500,MORTGAGE,12.0,0,8
0,5000,13.23,C,VENTURE,0.08,28,64000,MORTGAGE,3.0,1,7
0,15000,7.51,A,HOMEIMPROVEMENT,0.34,32,44500,OWN,3.0,0,5
0,12000,13.72,C,VENTURE,0.21,36,56650,MORTGAGE,16.0,0,11
0,4000,11.49,B,MEDICAL,0.19,27,21000,RENT,5.0,0,9
0,8000,10.99,B,HOMEIMPROVEMENT,0.22,27,37000,OWN,5.0,0,10
0,9000,12.69,B,EDUCATION,0.1,25,90000,MORTGAGE,0.0,0,3
0,5900,6.17,A,DEBTCONSOLIDATION,0.05,44,119000,RENT,0.0,0,14
0,5600,15.27,C,PERSONAL,0.12,33,46000,RENT,13.0,0,9
0,16000,11.99,B,EDUCATION,0.2,22,80000,MORTGAGE,6.0,0,3
0,4750,10.99,C,MEDICAL,0.2,22,24000,OWN,4.0,1,4
1,2200,9.63,A,EDUCATION,0.23,38,9732,RENT,9.0,0,17
0,8800,7.51,A,VENTURE,0.15,31,60000,MORTGAGE,16.0,0,9
1,1900,7.29,A,DEBTCONSOLIDATION,0.07,22,26500,RENT,3.0,0,3
1,5500,10.36,B,HOMEIMPROVEMENT,0.54,30,10200,OWN,4.0,0,8
0,15000,10.59,B,MEDICAL,0.21,35,72000,MORTGAGE,4.0,0,6
1,9000,17.56,E,DEBTCONSOLIDATION,0.2,28,46000,RENT,3.0,1,7
1,15000,11.26,B,PERSONAL,0.27,23,56004,MORTGAGE,7.0,0,2
0,15000,13.57,C,VENTURE,0.24,32,61572,MORTGAGE,0.0,0,7
0,3200,7.37,A,VENTURE,0.07,23,45240,RENT,4.0,0,3
0,12500,10.99,B,MEDICAL,0.23,26,55000,MORTGAGE,0.0,0,3
0,25000,11.36,B,EDUCATION,0.14,22,185000,RENT,4.0,0,4
0,20000,9.88,B,EDUCATION,0.24,22,82000,MORTGAGE,5.0,0,4
0,2000,10.99,B,PERSONAL,0.05,23,39996,RENT,7.0,0,2
0,5000,10.99,C,PERSONAL,0.1,28,51996,RENT,1.0,0,6
0,2000,7.51,A,MEDICAL,0.04,27,55596,MORTGAGE,5.0,0,9
0,6000,10.25,B,VENTURE,0.21,22,29000,RENT,5.0,0,2
1,9250,14.11,D,MEDICAL,0.3,22,31000,RENT,7.0,0,4
0,12000,10.36,B,DEBTCONSOLIDATION,0.1,22,119000,RENT,2.0,0,2
1,8000,13.61,C,HOMEIMPROVEMENT,0.42,24,19200,RENT,1.0,1,3
0,12000,8.49,A,DEBTCONSOLIDATION,0.14,20,85920,MORTGAGE,3.0,0,2
0,5600,11.86,B,MEDICAL,0.1,34,56000,OWN,0.0,0,7
0,6000,8.94,A,MEDICAL,0.15,23,40000,RENT,5.0,0,3
1,7000,15.7,D,VENTURE,0.17,22,41500,RENT,3.0,1,3
0,4200,10.99,A,EDUCATION,0.11,21,38400,MORTGAGE,0.0,0,2
1,12000,15.05,D,MEDICAL,0.41,24,29000,RENT,0.0,1,2
0,11500,5.42,A,HOMEIMPROVEMENT,0.15,24,75000,MORTGAGE,9.0,0,2
0,9000,13.99,C,DEBTCONSOLIDATION,0.19,32,48000,RENT,3.0,0,8
0,2000,12.53,B,PERSONAL,0.03,26,62400,RENT,3.0,0,2
0,4000,14.35,C,EDUCATION,0.09,26,45000,MORTGAGE,3.0,1,2
0,8000,12.53,C,EDUCATION,0.24,27,34000,OWN,7.0,0,10
0,10000,13.49,C,EDUCATION,0.26,22,38000,RENT,5.0,1,2
0,11000,11.14,B,MEDICAL,0.13,25,88000,MORTGAGE,7.0,0,4
1,2000,11.89,B,HOMEIMPROVEMENT,0.08,22,23587,RENT,4.0,0,4
0,11200,11.36,B,VENTURE,0.16,24,71000,RENT,8.0,0,3
0,7000,9.63,A,MEDICAL,0.16,23,45000,OWN,3.0,0,3
0,8400,6.99,A,DEBTCONSOLIDATION,0.12,22,70000,MORTGAGE,6.0,0,4
0,19000,8.88,B,MEDICAL,0.27,22,70000,RENT,1.0,0,4
0,9700,8.88,B,VENTURE,0.17,27,56400,RENT,1.0,0,10
0,5000,10.99,B,VENTURE,0.13,41,39000,RENT,0.0,0,15
0,2800,7.14,A,DEBTCONSOLIDATION,0.03,33,87895,MORTGAGE,4.0,0,9
1,10000,10.59,B,PERSONAL,0.31,42,32000,MORTGAGE,0.0,0,12
0,5200,10.08,B,VENTURE,0.13,26,40000,MORTGAGE,10.0,0,3
1,3625,11.11,B,HOMEIMPROVEMENT,0.15,26,24000,RENT,1.0,0,4
1,15200,11.48,B,DEBTCONSOLIDATION,0.32,24,48000,RENT,4.0,0,3
0,8000,5.99,A,HOMEIMPROVEMENT,0.1,26,80000,RENT,0.0,0,2
0,10000,10.25,B,EDUCATION,0.22,21,45000,RENT,3.0,0,2
0,9000,9.88,B,MEDICAL,0.22,28,41000,RENT,1.0,0,8
0,4500,7.14,A,VENTURE,0.08,24,54100,RENT,5.0,0,2
1,10000,8.0,A,MEDICAL,0.32,27,31200,RENT,4.0,0,9
1,24250,14.22,C,MEDICAL,0.21,42,98603,MORTGAGE,19.0,0,14
0,11000,11.86,B,DEBTCONSOLIDATION,0.16,24,69996,RENT,9.0,0,3
0,1300,6.54,A,HOMEIMPROVEMENT,0.02,34,65000,RENT,4.0,0,7
1,8875,10.0,B,EDUCATION,0.36,26,24500,RENT,4.0,0,3
0,3000,6.39,A,MEDICAL,0.05,25,55000,RENT,0.0,0,4
1,2400,14.79,C,PERSONAL,0.03,25,87999,RENT,5.0,1,4
0,6000,11.49,B,HOMEIMPROVEMENT,0.1,32,59004,RENT,2.0,0,8
0,7500,12.18,B,DEBTCONSOLIDATION,0.09,27,80000,RENT,3.0,0,5
0,15000,16.49,D,PERSONAL,0.2,26,75531,RENT,3.0,0,2
0,2800,7.88,A,HOMEIMPROVEMENT,0.03,32,86800,MORTGAGE,6.0,0,9
0,5000,7.88,A,DEBTCONSOLIDATION,0.14,22,35000,RENT,3.0,0,3
0,7500,10.99,C,MEDICAL,0.11,26,69654,MORTGAGE,10.0,1,3
0,4350,10.99,B,MEDICAL,0.09,46,50000,RENT,0.0,0,15
0,19200,10.99,B,HOMEIMPROVEMENT,0.15,24,125000,RENT,9.0,0,3
0,12000,8.59,A,EDUCATION,0.19,24,64000,MORTGAGE,0.0,0,3
0,4000,8.0,A,HOMEIMPROVEMENT,0.07,30,57000,MORTGAGE,6.0,0,8
0,8500,10.99,B,PERSONAL,0.14,41,61000,MORTGAGE,16.0,0,14
1,2800,10.65,B,HOMEIMPROVEMENT,0.18,27,15600,RENT,11.0,0,5
0,9225,5.99,A,EDUCATION,0.15,22,63000,RENT,5.0,0,4
0,14000,7.14,A,MEDICAL,0.2,29,71000,OWN,13.0,0,5
0,7000,8.49,A,HOMEIMPROVEMENT,0.06,24,118000,RENT,5.0,0,2
0,18000,7.66,A,HOMEIMPROVEMENT,0.17,29,104000,MORTGAGE,6.0,0,7
0,9000,5.99,A,VENTURE,0.15,28,61425,OWN,2.0,0,7
0,1500,7.88,A,MEDICAL,0.02,21,65004,MORTGAGE,5.0,0,4
0,6000,5.79,A,PERSONAL,0.12,30,50000,RENT,4.0,0,7
0,24250,12.53,B,VENTURE,0.17,26,140000,MORTGAGE,10.0,0,3
0,18000,11.11,B,MEDICAL,0.28,27,64000,RENT,3.0,0,8
1,5000,9.99,B,VENTURE,0.26,32,19200,RENT,0.0,0,6
0,10000,8.94,A,VENTURE,0.1,23,98000,MORTGAGE,3.0,0,3
0,25000,14.96,D,PERSONAL,0.29,23,87000,MORTGAGE,2.0,1,2
0,1500,10.36,B,MEDICAL,0.04,41,40000,MORTGAGE,5.0,0,16
0,9600,8.9,A,MEDICAL,0.17,22,55000,RENT,3.0,0,4
1,22000,17.51,E,EDUCATION,0.27,25,82000,RENT,1.0,0,2
1,2400,15.99,D,DEBTCONSOLIDATION,0.08,27,30069,RENT,0.0,1,9
0,5000,7.49,A,VENTURE,0.02,35,225000,MORTGAGE,17.0,0,9
0,5000,7.68,A,HOMEIMPROVEMENT,0.1,24,48000,MORTGAGE,2.0,0,4
0,15000,6.03,A,VENTURE,0.18,27,83886,MORTGAGE,11.0,0,6
0,4000,10.99,A,DEBTCONSOLIDATION,0.08,25,50000,MORTGAGE,5.0,0,4
0,8000,7.51,A,PERSONAL,0.15,23,52780,MORTGAGE,2.0,0,2
0,20000,8.9,A,HOMEIMPROVEMENT,0.14,34,148080,RENT,0.0,0,6
0,4000,7.49,A,DEBTCONSOLIDATION,0.12,32,34000,MORTGAGE,5.0,0,9
0,8400,10.71,B,HOMEIMPROVEMENT,0.16,27,51000,RENT,1.0,0,5
0,25000,10.99,D,EDUCATION,0.31,23,80000,MORTGAGE,3.0,1,4
1,16000,10.62,B,VENTURE,0.32,24,50000,RENT,8.0,0,2
1,13000,10.75,B,EDUCATION,0.33,24,39000,RENT,4.0,0,4
0,20000,16.7,E,HOMEIMPROVEMENT,0.21,26,96000,MORTGAGE,4.0,0,4
0,15000,5.99,A,EDUCATION,0.16,32,95200,MORTGAGE,15.0,0,7
0,13000,12.73,C,DEBTCONSOLIDATION,0.14,23,90000,RENT,4.0,0,2
0,10400,14.91,D,VENTURE,0.17,23,60000,RENT,3.0,1,4
0,1200,11.49,B,VENTURE,0.03,24,42000,MORTGAGE,4.0,0,3
1,5000,8.59,A,MEDICAL,0.07,23,58650,MORTGAGE,7.0,0,4
0,20000,12.42,B,VENTURE,0.25,23,78885,OWN,2.0,0,3
0,3000,6.99,A,DEBTCONSOLIDATION,0.07,27,45600,MORTGAGE,6.0,0,5
1,13250,10.99,B,DEBTCONSOLIDATION,0.4,22,33300,RENT,0.0,0,4
0,12000,12.53,C,EDUCATION,0.18,26,66504,MORTGAGE,10.0,0,3
0,2750,9.63,B,DEBTCONSOLIDATION,0.1,26,27138,MORTGAGE,10.0,0,2
0,10000,5.42,A,PERSONAL,0.17,22,60000,MORTGAGE,1.0,0,2
1,15000,6.03,A,MEDICAL,0.4,29,37200,RENT,1.0,0,10
0,5275,13.49,C,PERSONAL,0.09,24,57600,RENT,3.0,1,2
0,1500,14.22,C,DEBTCONSOLIDATION,0.05,24,30000,RENT,2.0,1,4
0,12000,11.99,B,VENTURE,0.11,36,105859,OWN,20.0,0,15
0,10200,12.69,B,PERSONAL,0.28,26,36000,RENT,1.0,0,4
0,12000,7.29,A,DEBTCONSOLIDATION,0.2,22,61000,MORTGAGE,6.0,0,3
0,8500,15.58,D,VENTURE,0.2,21,43000,RENT,5.0,0,2
0,7300,11.14,B,MEDICAL,0.27,25,26729,RENT,5.0,0,3
0,12000,10.99,B,VENTURE,0.17,27,70000,RENT,6.0,0,8
0,5000,10.99,B,EDUCATION,0.2,23,25000,RENT,1.0,0,4
0,6000,5.99,A,PERSONAL,0.24,28,24996,MORTGAGE,6.0,0,7
0,5500,10.25,B,EDUCATION,0.08,22,67440,MORTGAGE,6.0,0,4
0,7425,9.99,B,PERSONAL,0.1,56,71884,OWN,11.0,0,22
0,5000,10.38,B,HOMEIMPROVEMENT,0.04,32,140000,MORTGAGE,3.0,0,10
0,18000,9.88,B,EDUCATION,0.24,23,75576,RENT,7.0,0,3
0,3000,10.99,B,DEBTCONSOLIDATION,0.03,32,105000,RENT,15.0,0,5
0,8400,7.29,A,VENTURE,0.07,25,117014,MORTGAGE,5.0,0,4
1,9600,13.48,C,PERSONAL,0.3,23,31800,RENT,7.0,1,3
0,16000,13.06,C,HOMEIMPROVEMENT,0.13,36,120000,RENT,2.0,0,16
0,25000,11.36,B,EDUCATION,0.19,25,135000,RENT,5.0,0,4
0,7000,7.49,A,EDUCATION,0.16,23,43600,MORTGAGE,4.0,0,4
1,2000,13.22,C,MEDICAL,0.5,41,4000,RENT,0.0,1,15
0,6500,7.74,A,HOMEIMPROVEMENT,0.09,25,72600,RENT,5.0,0,2
0,5000,11.91,C,PERSONAL,0.14,30,36933,RENT,2.0,1,6
0,10000,7.49,A,VENTURE,0.13,26,75000,MORTGAGE,7.0,0,2
0,17375,14.27,C,PERSONAL,0.36,29,48000,MORTGAGE,3.0,1,5
1,23975,17.93,E,EDUCATION,0.17,30,138000,MORTGAGE,3.0,0,7
1,14500,13.98,C,DEBTCONSOLIDATION,0.41,27,35000,RENT,4.0,1,8
0,21000,11.99,B,EDUCATION,0.3,24,70000,MORTGAGE,4.0,0,4
0,16400,15.96,C,EDUCATION,0.12,23,140000,OWN,6.0,1,3
0,4000,13.61,C,MEDICAL,0.11,34,36000,RENT,1.0,1,7
0,10000,11.26,B,EDUCATION,0.11,22,87000,RENT,4.0,0,3
0,10000,7.14,A,HOMEIMPROVEMENT,0.17,25,60000,RENT,5.0,0,4
1,4075,8.32,A,MEDICAL,0.21,31,19200,RENT,0.0,0,6
0,7500,7.49,A,VENTURE,0.06,28,125000,MORTGAGE,0.0,0,7
0,13250,10.37,B,VENTURE,0.2,21,65496,MORTGAGE,3.0,0,4
1,15850,16.35,E,MEDICAL,0.32,24,50000,RENT,8.0,1,3
1,12000,14.46,D,VENTURE,0.4,22,30000,RENT,2.0,0,2
